instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
2899201,11325,MUKANDLTD,MUKAND,0.0,,0.0,0.01,1,EQ,NSE,NSE
134100996,523832,MUKATPIP,MUKAT PIPES,0.0,,0.0,0.01,1,EQ,BSE,BSE
135767300,530341,MUKESHB,MUKESH BABU FINANCIAL SERVICES,0.0,,0.0,0.05,1,EQ,BSE,BSE
5882881,22980,MUKKA,MUKKA PROTEINS,0.0,,0.0,0.01,1,EQ,NSE,NSE
137012228,535204,MUKTA,MUKTA AGRICULTURE ,0.0,,0.0,0.01,1,EQ,BSE,BSE
2223873,8687,MUKTAARTS,MUKTA ARTS,0.0,,0.0,0.01,1,EQ,NSE,NSE
138040068,539219,MUL,MAURIA UDYOG,0.0,,0.0,0.01,1,EQ,BSE,BSE
128378116,501477,MULLER,MULLER & PHIPPS (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
134699268,526169,MULTIBASE,MULTIBASE INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
129432068,505594,MULTIIN,MULTIPLUS HOLDINGS,0.0,,0.0,0.01,1,EQ,BSE,BSE
130867204,511200,MUNCAPM,MUNOTH CAPITAL MARKET,0.0,,0.0,0.05,1,EQ,BSE,BSE
3458817,13511,MUNJALAU,MUNJAL AUTO IND.,0.0,,0.0,0.01,1,EQ,NSE,NSE
590593,2307,MUNJALSHOW,MUNJAL SHOWA,0.0,,0.0,0.01,1,EQ,NSE,NSE
136146180,531821,MUNOTHFI,MUNOTH FINANCIAL SERVICES,0.0,,0.0,0.01,1,EQ,BSE,BSE
138937348,542724,MURAE,MURAE ORGANISOR ,0.0,,0.0,0.01,1,EQ,BSE,BSE
592129,2313,MURUDCERA,MURUDESHWAR CERAMICS,0.0,,0.0,0.01,1,EQ,NSE,NSE
2666241,10415,MUTHOOTCAP,MUTHOOT CAP SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
6054401,23650,MUTHOOTFIN,MUTHOOT FINANCE,0.0,,0.0,0.1,1,EQ,NSE,NSE
5332737,20831,MUTHOOTMF,MUTHOOT MICROFIN,0.0,,0.0,0.01,1,EQ,NSE,NSE
4867841,19015,MVGJL,MANOJ VAIBHAV GEM N JEW L,0.0,,0.0,0.01,1,EQ,NSE,NSE
194347265,759169,MWL,MANGALAM WORLDWIDE,0.0,,0.0,0.01,1,EQ,NSE,NSE
137948676,538862,MYMONEY,MY MONEY SECURITIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
129723908,506734,MYSORPETRO,MYSORE PETRO CHEMICALS,0.0,,0.0,0.05,1,EQ,BSE,BSE
137012484,535205,MYSTICELE,MYSTIC ELECTRONICS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
134325508,524709,NACLIND,NACL INDUSTRIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4427521,17295,NAGAFERT,NAGARJUN FERT AND CHE,0.0,,0.0,0.01,1,EQ,NSE,NSE
136284676,532362,NAGPI,NAGPUR POWER & INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
136421124,532895,NAGREEKCAP,NAGREEKA CAPITAL & INFRASTRUCT,0.0,,0.0,0.01,1,EQ,BSE,BSE
3763713,14702,NAGREEKEXP,NAGREEKA EXPORTS,0.0,,0.0,0.01,1,EQ,NSE,NSE
136148996,531832,NAGTECH,NAGARJUNA AGRI TECH,0.0,,0.0,0.01,1,EQ,BSE,BSE
3932161,15360,NAHARCAP,NAHAR CAP & FIN.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3355137,13106,NAHARINDUS,NAHAR INDS ENT,0.0,,0.0,0.01,1,EQ,NSE,NSE
3697921,14445,NAHARPOLY,NAHAR POLY FILMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3696641,14440,NAHARSPING,NAHAR SPINNING MILLS,0.0,,0.0,0.01,1,EQ,NSE,NSE
138086916,539402,NAKSH,NAKSH PRECIOUS METALS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
137829124,538395,NAM,NAM SECURITIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
91393,357,NAM-INDIA,NIPPON L I A M,0.0,,0.0,0.05,1,EQ,NSE,NSE
128076292,500298,NAPEROL,NAPEROL INVESTMENTS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
137965060,538926,NAPL,NATURITE AGRO PRODUCTS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
132980484,519455,NARBADA,NARBADA GEMS AND JEWELLERY,0.0,,0.0,0.01,1,EQ,BSE,BSE
139172612,543643,NARMADA,NARMADA AGROBASE ,0.0,,0.0,0.01,1,EQ,BSE,BSE
132462340,517431,NARMP,NARMADA MACPLAST DRIP IRRIGATI,0.0,,0.0,0.01,1,EQ,BSE,BSE
136042500,531416,NARPROP,NARENDRA PROPERTIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
7573249,29583,NATCAPSUQ,NATURAL CAPSULES,0.0,,0.0,0.01,1,EQ,NSE,NSE
1003009,3918,NATCOPHARM,NATCO PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
136009988,531289,NATFIT,NATIONAL FITTINGS,0.0,,0.0,0.05,1,EQ,BSE,BSE
136102660,531651,NATGENI,NATIONAL GENERAL INDUSTRIES LT,0.0,,0.0,0.01,1,EQ,BSE,BSE
2832641,11065,NATHBIOGEN,NATH BIO-GENES (I),0.0,,0.0,0.01,1,EQ,NSE,NSE
128662276,502587,NATHIND,NATH INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
136149508,531834,NATHUEC,NATURA HUE CHEM,0.0,,0.0,0.01,1,EQ,BSE,BSE
1629185,6364,NATIONALUM,NATIONAL ALUMINIUM CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
129249796,504882,NATIONSTD,NATIONAL STANDARD (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
134813700,526616,NATPLAS,NATIONAL PLASTIC INDUSTRIES LT,0.0,,0.0,0.01,1,EQ,BSE,BSE
136009476,531287,NATPLASTI,NATIONAL PLASTIC TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
132111876,516062,NATPLY,NATIONAL PLYWOOD INDUSTRIES LT,0.0,,0.0,0.01,1,EQ,BSE,BSE
135710468,530119,NATRAJPR,NATRAJ PROTEINS,0.0,,0.0,0.01,1,EQ,BSE,BSE
139060996,543207,NATURAL,NATURAL BIOCON (INDIA) ,0.0,,0.0,0.01,1,EQ,BSE,BSE
3520257,13751,NAUKRI,INFO EDGE (I),0.0,,0.0,0.1,1,EQ,NSE,NSE
1027585,4014,NAVA,NAVA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3756033,14672,NAVINFLUOR,NAVIN FLUORINE INT.,0.0,,0.0,0.5,1,EQ,NSE,NSE
2702593,10557,NAVKARCORP,NAVKAR CORPORATION,0.0,,0.0,0.01,1,EQ,NSE,NSE
7461377,29146,NAVKARURB,NAVKAR URBANSTRUCTURE,0.0,,0.0,0.01,1,EQ,NSE,NSE
610561,2385,NAVNETEDUL,NAVNEET EDUCATION,0.0,,0.0,0.01,1,EQ,NSE,NSE
764673,2987,NAZARA,NAZARA TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
8042241,31415,NBCC,NBCC (INDIA),0.0,,0.0,0.01,1,EQ,NSE,NSE
4892417,19111,NBIFIN,N.B.I. IND. FIN. CO.,0.0,,0.0,0.1,1,EQ,NSE,NSE
593665,2319,NCC,NCC,0.0,,0.0,0.01,1,EQ,NSE,NSE
3709441,14490,NCLIND,NCL INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE
135822596,530557,NCLRESE,NCL RESEARCH & FINANCIAL SERVI,0.0,,0.0,0.01,1,EQ,BSE,BSE
130952964,511535,NDASEC,NDA SECURITIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
4702977,18371,NDGL,NAGA DHUNSERI GROUP,0.0,,0.0,0.1,1,EQ,NSE,NSE
8002049,31258,NDL,NANDAN DENIM,0.0,,0.0,0.01,1,EQ,NSE,NSE
3724033,14547,NDLVENTURE,NDL VENTURES,0.0,,0.0,0.01,1,EQ,NSE,NSE
131078148,512024,NDMETAL,N.D.METAL INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
5697281,22255,NDRAUTO,NDR AUTO COMPONENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2925313,11427,NDTV,NDTV,0.0,,0.0,0.01,1,EQ,NSE,NSE
130219524,508670,NEAGI,NEELAMALAI AGRO INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
3461633,13522,NECCLTD,NORTH EAST CARRY CORP,0.0,,0.0,0.01,1,EQ,NSE,NSE
3053313,11927,NECLIFE,NECTAR LIFESCIENCES,0.0,,0.0,0.01,1,EQ,NSE,NSE
135948548,531049,NEELKAN,NEELKANTH ROCKMINERALS,0.0,,0.0,0.01,1,EQ,BSE,BSE
131216644,512565,NEELKANTH,NEELKANTH,0.0,,0.0,0.01,1,EQ,BSE,BSE
138088708,539409,NEERAJ,NEERAJ PAPER MARKETING,0.0,,0.0,0.01,1,EQ,BSE,BSE
137988100,539016,NEIL,NEIL INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
3778817,14761,NELCAST,NELCAST,0.0,,0.0,0.01,1,EQ,NSE,NSE
611329,2388,NELCO,NELCO,0.0,,0.0,0.05,1,EQ,NSE,NSE
2538753,9917,NEOGEN,NEOGEN CHEMICALS,0.0,,0.0,0.1,1,EQ,NSE,NSE
131668996,514332,NEOINFRA,NEO INFRACON,0.0,,0.0,0.01,1,EQ,BSE,BSE
3944705,15409,NESCO,NESCO,0.0,,0.0,0.1,1,EQ,NSE,NSE
4598529,17963,NESTLEIND,NESTLE INDIA,0.0,,0.0,0.1,1,EQ,NSE,NSE
130314244,509040,NETLINK,NETLINK SOLUTIONS (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
130984452,511658,NETTLINX,NETTLINX,0.0,,0.0,0.01,1,EQ,BSE,BSE
4462849,17433,NETWEB,NETWEB TECH INDIA,0.0,,0.0,0.1,1,EQ,NSE,NSE
3612417,14111,NETWORK18,NETWORK18 MEDIA & INV,0.0,,0.0,0.01,1,EQ,NSE,NSE
615937,2406,NEULANDLAB,NEULAND LAB,0.0,,0.0,1.0,1,EQ,NSE,NSE
297985,1164,NEWGEN,NEWGEN SOFTWARE TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
136181508,531959,NEWINFRA,NEWTIME INFRASTRUCTURE,0.0,,0.0,0.01,1,EQ,BSE,BSE
138302212,540243,NEWLIGHT,NEW LIGHT INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
130269956,508867,NEWMKTADV,NEW MARKETS ADVISORY,0.0,,0.0,0.01,1,EQ,BSE,BSE
131599364,514060,NEWTRAC,NEWTRAC FOODS & BEVERAGES LIMI,0.0,,0.0,0.01,1,EQ,BSE,BSE
130279684,508905,NEXOME,NEXOME CAPITAL MARKETS,0.0,,0.0,0.05,1,EQ,BSE,BSE
2525953,9867,NEXTMEDIA,NEXT MEDIAWORKS,0.0,,0.0,0.01,1,EQ,NSE,NSE
137951748,538874,NEXUSSURGL,NEXUS SURGICAL AND MEDICARE LI,0.0,,0.0,0.01,1,EQ,BSE,BSE
3564801,13925,NFL,NATIONAL FERT.,0.0,,0.0,0.01,1,EQ,NSE,NSE
1382657,5401,NGIL,NAKODA GROUP OF IND.,0.0,,0.0,0.01,1,EQ,NSE,NSE
135909636,530897,NGIND,N.G.INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
2630913,10277,NGLFINE,NGL FINE CHEM,0.0,,0.0,0.1,1,EQ,NSE,NSE
3031041,11840,NH,NARAYANA HRUDAYALAYA,0.0,,0.0,0.1,1,EQ,NSE,NSE
132493828,517554,NHCFOODS,NHC FOODS,0.0,,0.0,0.01,1,EQ,BSE,BSE
4454401,17400,NHPC,NHPC,0.0,,0.0,0.01,1,EQ,NSE,NSE
102145,399,NIACL,THE NEW INDIA ASSU CO,0.0,,0.0,0.01,1,EQ,NSE,NSE
7548673,29487,NIBE,NIBE,0.0,,0.0,0.1,1,EQ,NSE,NSE
131095300,512091,NIBEORD,NIBE ORDNANCE AND MARITIME LIM,0.0,,0.0,0.01,1,EQ,BSE,BSE
7611649,29733,NIBL,NRB INDUS. BEARINGS,0.0,,0.0,0.01,1,EQ,NSE,NSE
134840580,526721,NICCOPAR,NICCO PARKS & RESORTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
131098372,512103,NIDHGRN,NIDHI GRANITES,0.0,,0.0,0.05,1,EQ,BSE,BSE
135957252,531083,NIHARINF,NIHAR INFO GLOBAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
2949633,11522,NIITLTD,NIIT,0.0,,0.0,0.01,1,EQ,NSE,NSE
4543233,17747,NIITMTS,NIIT LEARNING SYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
134696708,526159,NIKHILAD,NIKHIL ADHESIVES,0.0,,0.0,0.01,1,EQ,BSE,BSE
136005636,531272,NIKKIGL,NIKKI GLOBAL FINANCE,0.0,,0.0,0.01,1,EQ,BSE,BSE
128587268,502294,NILACHAL,NILACHAL REFRACTORIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
2368769,9253,NILAINFRA,NILA INFRASTRUCTURES,0.0,,0.0,0.01,1,EQ,NSE,NSE
138811140,542231,NILASPACES,NILA SPACES,0.0,,0.0,0.01,1,EQ,BSE,BSE
135713028,530129,NILE,NILE,0.0,,0.0,0.05,1,EQ,BSE,BSE
619777,2421,NILKAMAL,NILKAMAL,0.0,,0.0,0.1,1,EQ,NSE,NSE
130998788,511714,NIMBSPROJ,NIMBUS PROJECTS,0.0,,0.0,0.05,1,EQ,BSE,BSE
3633665,14194,NINSYS,NINTEC SYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1736193,6782,NIPPOBATRY,INDO-NATIONAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
65281,255,NIRAJ,NIRAJ CEMENT STRUC,0.0,,0.0,0.01,1,EQ,NSE,NSE
4823041,18840,NIRAJISPAT,NIRAJ ISPAT IND,0.0,,0.0,0.01,1,EQ,NSE,NSE
131180804,512425,NIRAVCOM,NIRAV COMMERCIALS,0.0,,0.0,0.05,1,EQ,BSE,BSE
128078596,500307,NIRLON,NIRLON,0.0,,0.0,0.05,1,EQ,BSE,BSE
3404801,13300,NITCO,NITCO,0.0,,0.0,0.01,1,EQ,NSE,NSE
130272004,508875,NITINCAST,NITIN CASTINGS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
3372801,13175,NITINSPIN,NITIN SPINNERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
831233,3247,NITIRAJ,NITIRAJ ENGINEERS,0.0,,0.0,0.01,1,EQ,NSE,NSE
129672196,506532,NITTAGELA,NITTA GELATIN INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
6936833,27097,NIVABUPA,NIVA BUPA HEALTH INS CO L,0.0,,0.0,0.01,1,EQ,NSE,NSE
138804740,542206,NIVAKA,NIVAKA FASHIONS,0.0,,0.0,0.01,1,EQ,BSE,BSE
137925636,538772,NIYOGIN,NIYOGIN FINTECH ,0.0,,0.0,0.01,1,EQ,BSE,BSE
624385,2439,NKIND,NK INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE
2197761,8585,NLCINDIA,NLC INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE
135990276,531212,NLFL,NALIN LEASE FINANCE,0.0,,0.0,0.01,1,EQ,BSE,BSE
3924993,15332,NMDC,NMDC,0.0,,0.0,0.01,1,EQ,NSE,NSE
133705988,522289,NMSRESRC,NMS RESOURCES GLOBAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
131143428,512279,NNTL,N2N TECHNOLOGIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
625153,2442,NOCIL,NOCIL,0.0,,0.0,0.01,1,EQ,NSE,NSE
134705924,526195,NOGMIND,NEOGEM INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
2761217,10786,NOIDATOLL,NOIDA TOLL BRIDGE CO,0.0,,0.0,0.01,1,EQ,NSE,NSE
130000132,507813,NOL,NATIONAL OXYGEN,0.0,,0.0,0.05,1,EQ,BSE,BSE
132999172,519528,NORBTEAEXP,NORBEN TEA & EXPORTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
134249988,524414,NORRIS,NORRIS MEDICINES,0.0,,0.0,0.01,1,EQ,BSE,BSE
6509057,25426,NORTHARC,NORTHERN ARC CAPITAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
138012164,539110,NORTHLINK,NORTHLINK FISCAL AND CAPITAL S,0.0,,0.0,0.01,1,EQ,BSE,BSE
136055044,531465,NOUVEAU,NOUVEAU GLOBAL VENTURES,0.0,,0.0,0.01,1,EQ,BSE,BSE
5754113,22477,NOVAAGRI,NOVA AGRITECH,0.0,,0.0,0.01,1,EQ,NSE,NSE
128172036,500672,NOVARTIND,NOVARTIS INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
137360644,536565,NOVELIX,NOVELIX PHARMACEUTICALS LIMITE,0.0,,0.0,0.01,1,EQ,BSE,BSE
131472900,513566,NOVIS,NOVA IRON & STEEL,0.0,,0.0,0.01,1,EQ,BSE,BSE
3322369,12978,NPBET,TATAAML - NPBET,0.0,,0.0,0.01,1,EQ,NSE,NSE
139316484,544205,NPL,NATIONAL PEROXIDE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
135712516,530127,NPRFIN,NPR FINANCE,0.0,,0.0,0.01,1,EQ,BSE,BSE
193618945,756324,NPST,NETWORK PEOPLE SRV TECH L,0.0,,0.0,0.1,1,EQ,NSE,NSE
5200385,20314,NRAIL,N R AGARWAL INDS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1933569,7553,NRBBEARING,NRB BEARING,0.0,,0.0,0.05,1,EQ,NSE,NSE
3500801,13675,NRL,NUPUR RECYCLERS,0.0,,0.0,0.01,1,EQ,NSE,NSE
139383556,544467,NSDL,NATIONAL SECURITIES DEPOSITORY,0.0,,0.0,0.05,1,EQ,BSE,BSE
2877185,11239,NSIL,NALWA SONS INVESTMENT,0.0,,0.0,0.5,1,EQ,NSE,NSE
138912772,542628,NSL,NORTHERN SPIRITS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
3630081,14180,NSLNISP,NMDC STEEL,0.0,,0.0,0.01,1,EQ,NSE,NSE
134841092,526723,NTCIND,NTC INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
2977281,11630,NTPC,NTPC,0.0,,0.0,0.05,1,EQ,NSE,NSE
6957057,27176,NTPCGREEN,NTPC GREEN ENERGY,0.0,,0.0,0.01,1,EQ,NSE,NSE
2762497,10791,NUCLEUS,NUCLEUS SOFTWARE EXPORTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
601601,2350,NURECA,NURECA,0.0,,0.0,0.05,1,EQ,NSE,NSE
136013828,531304,NUTECGLOB,NUTECH GLOBAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
135736068,530219,NUTRICIRCLE,NUTRICIRCLE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
4792577,18721,NUVAMA,NUVAMA WEALTH MANAGE,0.0,,0.0,0.5,1,EQ,NSE,NSE
1389057,5426,NUVOCO,NUVOCO VISTAS CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
139241732,543913,NXST,NEXUS SELECT TRUST,0.0,,0.0,0.01,1,EQ,BSE,BSE
1675521,6545,NYKAA,FSN E COMMERCE VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
129120772,504378,NYSSACORP,NYSSA CORPORATION,0.0,,0.0,0.01,1,EQ,BSE,BSE
2756609,10768,OAL,ORIENTAL AROMATICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
131197188,512489,OASISEC,OASIS SECURITIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
2252033,8797,OBCL,ORISSA BENGAL CARRIER,0.0,,0.0,0.01,1,EQ,NSE,NSE
5181953,20242,OBEROIRLTY,OBEROI REALTY,0.0,,0.0,0.1,1,EQ,NSE,NSE
6635009,25918,OCCLLTD,OCCL,0.0,,0.0,0.01,1,EQ,NSE,NSE
138343684,540405,OCEANIC,OCEANIC FOODS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
137956868,538894,OCTAL,OCTAL CREDIT CAPITAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
133391876,521062,OCTAVE,PERFECT-OCTAVE MEDIA PROJECTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
138992132,542938,OCTAVIUSPL,OCTAVIUS PLANTATIONS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
139341060,544301,ODIGMA,ODIGMA CONSULTANCY SOLUTIONS L,0.0,,0.0,0.01,1,EQ,BSE,BSE
136190980,531996,ODYCORP,ODYSSEY CORPORATION,0.0,,0.0,0.01,1,EQ,BSE,BSE
135724804,530175,ODYSSEY,ODYSSEY TECHNOLOGIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
2748929,10738,OFSS,ORACLE FIN SERV SOFT,0.0,,0.0,0.5,1,EQ,NSE,NSE
4464129,17438,OIL,OIL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
632833,2472,OILCOUNTUB,OIL COUNTRY TUBULAR,0.0,,0.0,0.01,1,EQ,NSE,NSE
135886084,530805,OIVL,ONESOURCE INDUSTRIES AND VENTU,0.0,,0.0,0.01,1,EQ,BSE,BSE
134762244,526415,OKPLA,OK PLAY INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
6342913,24777,OLAELEC,OLA ELECTRIC MOBILITY,0.0,,0.0,0.01,1,EQ,NSE,NSE
2723073,10637,OLECTRA,OLECTRA GREENTECH,0.0,,0.0,0.1,1,EQ,NSE,NSE
136752644,534190,OLPCL,OLYMPIC CARDS,0.0,,0.0,0.01,1,EQ,BSE,BSE
133402884,521105,OLYMPTX,OLYMPIA INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
129947908,507609,OLYOI,OLYMPIC OIL INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
137865476,538537,OMANSH,OMANSH ENTERPRISES,0.0,,0.0,0.05,1,EQ,BSE,BSE
2796033,10922,OMAXAUTO,OMAX AUTOS,0.0,,0.0,0.01,1,EQ,NSE,NSE
3802369,14853,OMAXE,OMAXE,0.0,,0.0,0.01,1,EQ,NSE,NSE
132986628,519479,OMEAG,OMEGA AG-SEEDS (PUNJAB),0.0,,0.0,0.01,1,EQ,BSE,BSE
130980868,511644,OMEGAIN,OMEGA INTERACTIVE TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
194409217,759411,OMFREIGHT,OM FREIGHT FORWARDERS,0.0,,0.0,0.01,1,EQ,NSE,NSE
6203137,24231,OMINFRAL,OM INFRA,0.0,,0.0,0.01,1,EQ,NSE,NSE
136062980,531496,OMKAR,OMKAR OVERSEAS,0.0,,0.0,0.01,1,EQ,BSE,BSE
136529156,533317,OMKARCHEM,OMKAR SPECIALITY CHEMICALS,0.0,,0.0,0.01,1,EQ,BSE,BSE
136234756,532167,OMKARPH,OMKAR PHARMACHEM,0.0,,0.0,0.01,1,EQ,BSE,BSE
136279044,532340,OMNIAX,OMNI AXS SOFTWARE,0.0,,0.0,0.01,1,EQ,BSE,BSE
131666948,514324,OMNITEX,OMNITEX INDUSTRIES (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
131668484,514330,ONEGLOBAL,ONE GLOBAL SERVICE PROVIDER LI,0.0,,0.0,0.05,1,EQ,BSE,BSE
136609796,533632,ONELIFECAP,ONELIFE CAPITAL ADVISORS,0.0,,0.0,0.01,1,EQ,BSE,BSE
2544385,9939,ONEPOINT,ONE POINT ONE SOL,0.0,,0.0,0.01,1,EQ,NSE,NSE
7481345,29224,ONESOURCE,ONESOURCE SPECL PHARMA L,0.0,,0.0,0.1,1,EQ,NSE,NSE
633601,2475,ONGC,OIL AND NATURAL GAS CORP.,0.0,,0.0,0.01,1,EQ,NSE,NSE
131358468,513119,ONIXSOLAR,ONIX SOLAR ENERGY,0.0,,0.0,0.05,1,EQ,BSE,BSE
3911169,15278,ONMOBILE,ONMOBILE GLOBAL,0.0,,0.0,0.01,1,EQ,NSE,NSE
138338820,540386,ONTIC,ONTIC FINSERVE ,0.0,,0.0,0.01,1,EQ,BSE,BSE
635137,2481,ONWARDTEC,ONWARD TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
137128196,535657,OONE,OBJECTONE INFORMATION SYSTEMS,0.0,,0.0,0.01,1,EQ,BSE,BSE
5496065,21469,OPTIEMUS,OPTIEMUS INFRACOM,0.0,,0.0,0.05,1,EQ,NSE,NSE
136001028,531254,OPTIFIN,OPTIMUS FINANCE ,0.0,,0.0,0.01,1,EQ,BSE,BSE
8057601,31475,ORBTEXP,ORBIT EXPORTS,0.0,,0.0,0.01,1,EQ,NSE,NSE
7549953,29492,ORCHASP,ORCHASP,0.0,,0.0,0.01,1,EQ,NSE,NSE
237057,926,ORCHPHARMA,ORCHID PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
135976196,531157,ORGCOAT,ORGANIC COATINGS,0.0,,0.0,0.01,1,EQ,BSE,BSE
129968644,507690,ORIBEVER,ORIENT BEVERAGES,0.0,,0.0,0.05,1,EQ,BSE,BSE
131358980,513121,ORICONENT,ORICON ENTERPRISES,0.0,,0.0,0.01,1,EQ,BSE,BSE
3672577,14346,ORIENTALTL,ORIENTAL TRIMEX,0.0,,0.0,0.01,1,EQ,NSE,NSE
3655169,14278,ORIENTBELL,ORIENT BELL,0.0,,0.0,0.05,1,EQ,NSE,NSE
7702785,30089,ORIENTCEM,ORIENT CEMENT,0.0,,0.0,0.01,1,EQ,NSE,NSE
3356417,13111,ORIENTCER,ORIENT CERATECH,0.0,,0.0,0.01,1,EQ,NSE,NSE
760833,2972,ORIENTELEC,ORIENT ELECTRIC,0.0,,0.0,0.01,1,EQ,NSE,NSE
638209,2493,ORIENTHOT,ORIENT HOTELS,0.0,,0.0,0.01,1,EQ,NSE,NSE
4661249,18208,ORIENTLTD,ORIENT PRESS,0.0,,0.0,0.01,1,EQ,NSE,NSE
638977,2496,ORIENTPPR,ORIENT PAPER AND INDS,0.0,,0.0,0.01,1,EQ,NSE,NSE
6390017,24961,ORIENTTECH,ORIENT TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
136067076,531512,ORIENTTR,ORIENT TRADELINK,0.0,,0.0,0.01,1,EQ,BSE,BSE
136155908,531859,ORIRAIL,ORIENTAL RAIL INFRASTRUCTURE L,0.0,,0.0,0.05,1,EQ,BSE,BSE
5102337,19931,ORISSAMINE,ORISSA MIN DEV CO,0.0,,0.0,0.1,1,EQ,NSE,NSE
194449665,759569,ORKLAINDIA,ORKLA INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
136096260,531626,OROSMITHS,OROSIL SMITHS INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
137987844,539015,ORTEL,ORTEL COMMUNICATIONS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
762625,2979,ORTINGLOBE,ORTIN GLOBAL,0.0,,0.0,0.01,1,EQ,NSE,NSE
135724292,530173,OSCARGLO,OSCAR GLOBAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
130504196,509782,OSEASPR,OSEASPRE CONSULTANTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
3234561,12635,OSIAHYPER,OSIA HYPER RETAIL,0.0,,0.0,0.01,1,EQ,NSE,NSE
