instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
136400644,532815,SMSPHARMA,SMS PHARMACEUTICALS,0,,0,0.05,1,EQ,BSE,BSE
136401156,532817,ORIENTALTL,ORIENTAL TRIMEX,0,,0,0.01,1,EQ,BSE,BSE
136401924,532820,ELAND,E-LAND APPAREL ,0,,0,0.01,1,EQ,BSE,BSE
136402436,532822,IDEA,VODAFONE IDEA ,0,,0,0.01,1,EQ,BSE,BSE
136403204,532825,JAGJANANI,JAGJANANI TEXTILES,0,,0,0.01,1,EQ,BSE,BSE
136403460,532826,RAJTV,RAJ TELEVISION NETWORK,0,,0,0.01,1,EQ,BSE,BSE
136403716,532827,PAGEIND,PAGE INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
136403972,532828,AMDIND,AMD INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
136404228,532829,LEHAR,LEHAR FOOTWEARS,0,,0,0.05,1,EQ,BSE,BSE
136404484,532830,ASTRAL,ASTRAL,0,,0,0.05,1,EQ,BSE,BSE
136404996,532832,EMBDL,EMBASSY DEVELOPMENTS,0,,0,0.01,1,EQ,BSE,BSE
136405508,532834,CAMLINFINE,CAMLIN FINE SCIENCES,0,,0,0.05,1,EQ,BSE,BSE
136405764,532835,ICRA,ICRA,0,,0,0.05,1,EQ,BSE,BSE
136406788,532839,DISHTV,DISH TV INDIA,0,,0,0.01,1,EQ,BSE,BSE
136407300,532841,SAHYADRI,SAHYADRI INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
136407556,532842,SRHHYPOLTD,SREE RAYALASEEMA HI-STRENGTH H,0,,0,0.05,1,EQ,BSE,BSE
136407812,532843,FORTIS,FORTIS HEALTHCARE,0,,0,0.05,1,EQ,BSE,BSE
136408324,532845,TGBHOTELS,TGB BANQUETS AND HOTELS,0,,0,0.01,1,EQ,BSE,BSE
136408836,532847,HILTON,HILTON METAL FORGING,0,,0,0.01,1,EQ,BSE,BSE
136409092,532848,DELTACORP,DELTA CORP,0,,0,0.01,1,EQ,BSE,BSE
136409604,532850,MICEL,MIC ELECTRONICS,0,,0,0.01,1,EQ,BSE,BSE
136409860,532851,INSECTICID,INSECTICIDES (INDIA),0,,0,0.05,1,EQ,BSE,BSE
136410372,532853,ASAHISONG,ASAHI SONGWON COLORS,0,,0,0.05,1,EQ,BSE,BSE
136410884,532855,HARYNACAP,HARYANA CAPFIN,0,,0,0.05,1,EQ,BSE,BSE
136411140,532856,TIMETECHNO,TIME TECHNOPLAST,0,,0,0.05,1,EQ,BSE,BSE
136411908,532859,HGS,HINDUJA GLOBAL SOLUTIONS,0,,0,0.05,1,EQ,BSE,BSE
136413188,532864,NELCAST,NELCAST,0,,0,0.05,1,EQ,BSE,BSE
136413700,532866,QUINTEGRA,QUINTEGRA SOLUTIONS,0,,0,0.01,1,EQ,BSE,BSE
136413956,532867,V2RETAIL,V2 RETAIL,0,,0,0.05,1,EQ,BSE,BSE
136414212,532868,DLF,DLF,0,,0,0.05,1,EQ,BSE,BSE
136414468,532869,TARMAT,TARMAT,0,,0,0.01,1,EQ,BSE,BSE
136414724,532870,ANKITMETAL,ANKIT METAL & POWER,0,,0,0.01,1,EQ,BSE,BSE
136415236,532872,SPARC,SUN PHARMA ADVANCED RESEARCH C,0,,0,0.05,1,EQ,BSE,BSE
136415492,532873,HDIL,HOUSING DEVELOPMENT & INFRASTR,0,,0,0.01,1,EQ,BSE,BSE
136416004,532875,ADSL,ALLIED DIGITAL SERVICES,0,,0,0.05,1,EQ,BSE,BSE
136416772,532878,ALPA,ALPA LABORATORIES,0,,0,0.01,1,EQ,BSE,BSE
136417028,532879,SSLEL,SIR SHADI LAL ENTERPRISES,0,,0,0.05,1,EQ,BSE,BSE
136417284,532880,OMAXE,OMAXE,0,,0,0.01,1,EQ,BSE,BSE
136418308,532884,REFEX,REFEX INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
136418564,532885,CENTRALBK,CENTRAL BANK OF INDIA,0,,0,0.01,1,EQ,BSE,BSE
136418820,532886,SELMC,SEL MANUFACTURING COMPANY,0,,0,0.01,1,EQ,BSE,BSE
136419332,532888,ASIANTILES,ASIAN GRANITO INDIA,0,,0,0.01,1,EQ,BSE,BSE
136419588,532889,KPRMILL,K.P.R.MILL,0,,0,0.05,1,EQ,BSE,BSE
136419844,532890,TAKE,TAKE SOLUTIONS,0,,0,0.01,1,EQ,BSE,BSE
136420100,532891,PURVA,PURAVANKARA ,0,,0,0.05,1,EQ,BSE,BSE
136420356,532892,MOTILALOFS,MOTILAL OSWAL FINANCIAL SERVIC,0,,0,0.05,1,EQ,BSE,BSE
136420612,532893,VTMLTD,VTM,0,,0,0.01,1,EQ,BSE,BSE
136420868,532894,INDOWIND,INDOWIND ENERGY,0,,0,0.01,1,EQ,BSE,BSE
136421124,532895,NAGREEKCAP,NAGREEKA CAPITAL & INFRASTRUCT,0,,0,0.01,1,EQ,BSE,BSE
136421380,532896,MAGNUM,MAGNUM VENTURES,0,,0,0.01,1,EQ,BSE,BSE
136421892,532898,POWERGRID,POWER GRID CORPORATION OF INDI,0,,0,0.05,1,EQ,BSE,BSE
136422148,532899,KSCL,KAVERI SEED COMPANY,0,,0,0.05,1,EQ,BSE,BSE
136422404,532900,PAISALO,PAISALO DIGITAL,0,,0,0.01,1,EQ,BSE,BSE
136422916,532902,CCCL,CONSOLIDATED CONSTRUCTION CONS,0,,0,0.01,1,EQ,BSE,BSE
136423428,532904,SUPREMEINF,SUPREME INFRASTRUCTURE INDIA L,0,,0,0.01,1,EQ,BSE,BSE
136423940,532906,MAANALU,MAAN ALUMINIUM,0,,0,0.05,1,EQ,BSE,BSE
136424196,532907,IL&FSENGG,IL&FS ENGINEERING AND CONSTRUC,0,,0,0.01,1,EQ,BSE,BSE
136425220,532911,PARLEIND,PARLE INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
136426244,532915,RELIGARE,RELIGARE ENTERPRISES,0,,0,0.05,1,EQ,BSE,BSE
136426500,532916,BVCL,BARAK VALLEY CEMENTS,0,,0,0.01,1,EQ,BSE,BSE
136427012,532918,RATHIBAR,RATHI BARS,0,,0,0.01,1,EQ,BSE,BSE
136427780,532921,ADANIPORTS,ADANI PORTS AND SPECIAL ECONOM,0,,0,0.05,1,EQ,BSE,BSE
136428036,532922,EDELWEISS,EDELWEISS FINANCIAL SERVICES L,0,,0,0.05,1,EQ,BSE,BSE
136428292,532923,RGL,RENAISSANCE GLOBAL,0,,0,0.05,1,EQ,BSE,BSE
136428548,532924,KOLTEPATIL,KOLTE-PATIL DEVELOPERS,0,,0,0.05,1,EQ,BSE,BSE
136428804,532925,KAUSHALYA,KAUSHALYA INFRASTRUCTURE DEVEL,0,,0,0.05,1,EQ,BSE,BSE
136429060,532926,JYOTHYLAB,JYOTHY LABS,0,,0,0.05,1,EQ,BSE,BSE
136429316,532927,ECLERX,ECLERX SERVICES,0,,0,0.05,1,EQ,BSE,BSE
136429572,532928,TARIL,TRANSFORMERS AND RECTIFIERS (I,0,,0,0.05,1,EQ,BSE,BSE
136429828,532929,BRIGADE,BRIGADE ENTERPRISES,0,,0,0.05,1,EQ,BSE,BSE
136430084,532930,BGRENERGY,BGR ENERGY SYSTEMS,0,,0,0.05,1,EQ,BSE,BSE
136430596,532932,MANAKSIA,MANAKSIA,0,,0,0.01,1,EQ,BSE,BSE
136430852,532933,PORWAL,PORWAL AUTO COMPONENTS,0,,0,0.01,1,EQ,BSE,BSE
136431108,532934,PPAP,PPAP,0,,0,0.05,1,EQ,BSE,BSE
136431364,532935,ARIES,ARIES AGRO,0,,0,0.05,1,EQ,BSE,BSE
136431876,532937,KUANTUM,KUANTUM PAPERS,0,,0,0.01,1,EQ,BSE,BSE
136432388,532939,RPOWER,RELIANCE POWER,0,,0,0.01,1,EQ,BSE,BSE
136432644,532940,JKIL,J.KUMAR INFRAPROJECTS,0,,0,0.05,1,EQ,BSE,BSE
136432900,532941,CORDSCABLE,CORDS CABLE INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
136433156,532942,KNRCON,KNR CONSTRUCTIONS,0,,0,0.05,1,EQ,BSE,BSE
136433668,532944,ONMOBILE,ONMOBILE,0,,0,0.01,1,EQ,BSE,BSE
136433924,532945,SEPC,SEPC,0,,0,0.01,1,EQ,BSE,BSE
136434180,532946,BANG,BANG OVERSEAS,0,,0,0.01,1,EQ,BSE,BSE
136434436,532947,IRB,IRB INFRASTRUCTURE DEVELOPERS,0,,0,0.01,1,EQ,BSE,BSE
136435460,532951,GSS,GSS INFOTECH,0,,0,0.01,1,EQ,BSE,BSE
136435716,532952,NAHARCAP,NAHAR CAPITAL & FINANCIAL SERV,0,,0,0.05,1,EQ,BSE,BSE
136435972,532953,VGUARD,V-GUARD INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
136436484,532955,RECLTD,REC,0,,0,0.05,1,EQ,BSE,BSE
136436996,532957,GOKAKTEX,GOKAK TEXTILES,0,,0,0.01,1,EQ,BSE,BSE
136439300,532966,TITAGARH,TITAGARH RAIL SYSTEMS,0,,0,0.05,1,EQ,BSE,BSE
136439556,532967,KIRIINDUS,KIRI INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
136441348,532974,BIRLAMONEY,ADITYA BIRLA MONEY,0,,0,0.05,1,EQ,BSE,BSE
136441604,532975,TELOGICA,TELOGICA,0,,0,0.01,1,EQ,BSE,BSE
136441860,532976,JAIBALAJI,JAI BALAJI INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
136442116,532977,BAJAJ-AUTO,BAJAJ AUTO,0,,0,0.05,1,EQ,BSE,BSE
136442372,532978,BAJAJFINSV,BAJAJ FINSERV,0,,0,0.05,1,EQ,BSE,BSE
136442884,532980,GOKUL,GOKUL REFOILS & SOLVENT,0,,0,0.01,1,EQ,BSE,BSE
136443652,532983,RPGLIFE,RPG LIFE SCIENCES,0,,0,0.05,1,EQ,BSE,BSE
136444420,532986,NIRAJ,NIRAJ CEMENT STRUCTURALS,0,,0,0.01,1,EQ,BSE,BSE
136445188,532989,BAFNAPH,BAFNA PHARMACEUTICALS,0,,0,0.05,1,EQ,BSE,BSE
136445956,532992,CHLLTD,CHL,0,,0,0.01,1,EQ,BSE,BSE
136446212,532993,SEJALLTD,SEJAL GLASS,0,,0,0.05,1,EQ,BSE,BSE
136446468,532994,ARCHIDPLY,ARCHIDPLY INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
136447492,532998,LOTUSEYE,LOTUS EYE HOSPITAL AND INSTITU,0,,0,0.05,1,EQ,BSE,BSE
136448260,533001,SOMICONVEY,SOMI CONVEYOR BELTINGS,0,,0,0.05,1,EQ,BSE,BSE
136449796,533007,LGBFORGE,LGB FORGE,0,,0,0.01,1,EQ,BSE,BSE
136451076,533012,LPDC,LANDMARK PROPERTY DEVELOPMENT,0,,0,0.01,1,EQ,BSE,BSE
136451588,533014,SICAGEN,SICAGEN INDIA,0,,0,0.01,1,EQ,BSE,BSE
136452612,533018,SIMPLXMIL,SIMPLEX MILLS COMPANY,0,,0,0.05,1,EQ,BSE,BSE
136452868,533019,SIMPLXPAP,SIMPLEX PAPERS,0,,0,0.05,1,EQ,BSE,BSE
136453636,533022,20MICRONS,20 MICRONS,0,,0,0.05,1,EQ,BSE,BSE
136453892,533023,ZFCVINDIA,ZF COMMERCIAL VEHICLE CONTROL,0,,0,0.05,1,EQ,BSE,BSE
136455428,533029,ALKALI,ALKALI METALS,0,,0,0.01,1,EQ,BSE,BSE
136456452,533033,ISGEC,ISGEC HEAVY ENGINEERING,0,,0,0.05,1,EQ,BSE,BSE
136460036,533047,IMFA,INDIAN METALS & FERRO ALLOYS L,0,,0,0.05,1,EQ,BSE,BSE
136460292,533048,TPHQ,TEAMO PRODUCTIONS HQ ,0,,0,0.01,1,EQ,BSE,BSE
136462340,533056,VEDAVAAG,VEDAVAAG SYSTEMS,0,,0,0.01,1,EQ,BSE,BSE
136468484,533080,MOLDTKPAC,MOLD-TEK PACKAGING,0,,0,0.05,1,EQ,BSE,BSE
136470532,533088,MHRIL,MAHINDRA HOLIDAYS & RESORTS IN,0,,0,0.05,1,EQ,BSE,BSE
136471044,533090,EXCEL,EXCEL REALTY N INFRA,0,,0,0.01,1,EQ,BSE,BSE
136471812,533093,ROML,RAJ OIL MILLS,0,,0,0.01,1,EQ,BSE,BSE
136472324,533095,BENGALASM,BENGAL & ASSAM COMPANY,0,,0,0.05,1,EQ,BSE,BSE
136472580,533096,ADANIPOWER,ADANI POWER,0,,0,0.05,1,EQ,BSE,BSE
136473092,533098,NHPC,NHPC,0,,0,0.01,1,EQ,BSE,BSE
136473604,533100,PEIL,PREMIER ENERGY AND INFRASTRUCT,0,,0,0.01,1,EQ,BSE,BSE
136473860,533101,SURYAAMBA,SURYAAMBA SPINNING MILLS,0,,0,0.05,1,EQ,BSE,BSE
136474628,533104,GLOBUSSPR,GLOBUS SPIRITS,0,,0,0.05,1,EQ,BSE,BSE
136475140,533106,OIL,OIL INDIA,0,,0,0.05,1,EQ,BSE,BSE
136475396,533107,SWANDEF,SWAN DEFENCE AND HEAVY INDUSTR,0,,0,0.05,1,EQ,BSE,BSE
136475652,533108,BTTL,BHILWARA TECHNICAL TEXTILES LT,0,,0,0.01,1,EQ,BSE,BSE
136476164,533110,SPSL,SHREE PRECOATED STEELS,0,,0,0.01,1,EQ,BSE,BSE
136478980,533121,EXPLEOSOL,EXPLEO SOLUTIONS,0,,0,0.05,1,EQ,BSE,BSE
136479236,533122,RTNPOWER,RATTANINDIA POWER,0,,0,0.01,1,EQ,BSE,BSE
136483076,533137,DEN,DEN NETWORKS,0,,0,0.01,1,EQ,BSE,BSE
136483332,533138,ASTEC,ASTEC LIFESCIENCES,0,,0,0.05,1,EQ,BSE,BSE
136485380,533146,DLINKINDIA,D-LINK (INDIA),0,,0,0.05,1,EQ,BSE,BSE
136485892,533148,JSWENERGY,JSW ENERGY,0,,0,0.05,1,EQ,BSE,BSE
136486148,533149,YUNIKM,YUNIK MANAGING ADVISORS LIMITE,0,,0,0.01,1,EQ,BSE,BSE
136486404,533150,GODREJPROP,GODREJ PROPERTIES,0,,0,0.05,1,EQ,BSE,BSE
136486660,533151,DBCORP,D B CORP,0,,0,0.05,1,EQ,BSE,BSE
136486916,533152,MBLINFRA,MBL INFRASTRUCTURE,0,,0,0.01,1,EQ,BSE,BSE
136487684,533155,JUBLFOOD,JUBILANT FOODWORKS,0,,0,0.05,1,EQ,BSE,BSE
136487940,533156,VASCONEQ,VASCON ENGINEERS,0,,0,0.01,1,EQ,BSE,BSE
136488452,533158,THANGAMAYL,THANGAMAYIL JEWELLERY,0,,0,0.05,1,EQ,BSE,BSE
136488964,533160,DBREALTY,VALOR ESTATE,0,,0,0.05,1,EQ,BSE,BSE
136489220,533161,EMMBI,EMMBI INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
136489476,533162,HATHWAY,HATHWAY CABLE & DATACOM,0,,0,0.01,1,EQ,BSE,BSE
136489988,533164,TEXMOPIPES,TEXMO PIPES & PRODUCTS,0,,0,0.01,1,EQ,BSE,BSE
136490500,533166,SUNDARAM,SUNDARAM MULTI PAP,0,,0,0.01,1,EQ,BSE,BSE
136490756,533167,COROENGG,COROMANDEL ENGINEERING COMPANY,0,,0,0.01,1,EQ,BSE,BSE
136491012,533168,ROSSELLIND,ROSSELL INDIA,0,,0,0.01,1,EQ,BSE,BSE
136491268,533169,MANINFRA,MAN INFRACONSTRUCTION,0,,0,0.05,1,EQ,BSE,BSE
136491524,533170,TAMBOLIIN,TAMBOLI INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
136492036,533172,IVZINGOLD,INVESCO INDIA GOLD EXCHANGE TR,0,,0,0.01,1,EQ,BSE,BSE
136493316,533177,IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS,0,,0,0.01,1,EQ,BSE,BSE
136493828,533179,PERSISTENT,PERSISTENT SYSTEMS,0,,0,0.05,1,EQ,BSE,BSE
136494340,533181,ISFT,INTRASOFT TECHNOLOGIES,0,,0,0.01,1,EQ,BSE,BSE
136496388,533189,GOENKA,GOENKA DIAMOND & JEWELS,0,,0,0.01,1,EQ,BSE,BSE
136497156,533192,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORA,0,,0,0.01,1,EQ,BSE,BSE
136497412,533193,KECL,KIRLOSKAR ELECTRIC COMPANY,0,,0,0.05,1,EQ,BSE,BSE
136499716,533202,SATCH,SATCHMO HOLDINGS,0,,0,0.01,1,EQ,BSE,BSE
136499972,533203,TARAPUR,TARAPUR TRANSFORMERS,0,,0,0.01,1,EQ,BSE,BSE
136500740,533206,SJVN,SJVN,0,,0,0.01,1,EQ,BSE,BSE
136501252,533208,EMAMIPAP,EMAMI PAPER MILLS,0,,0,0.01,1,EQ,BSE,BSE
136501764,533210,KRITINUT,KRITI NUTRIENTS,0,,0,0.01,1,EQ,BSE,BSE
136502276,533212,GKB,GKB OPHTHALMICS,0,,0,0.01,1,EQ,BSE,BSE
136503556,533217,HMVL,HINDUSTAN MEDIA VENTURES,0,,0,0.01,1,EQ,BSE,BSE
136503812,533218,EMAMIREAL,EMAMI REALTY,0,,0,0.01,1,EQ,BSE,BSE
136506116,533227,AHLEAST,ASIAN HOTELS (EAST),0,,0,0.05,1,EQ,BSE,BSE
136506628,533229,BAJAJCON,BAJAJ CONSUMER CARE,0,,0,0.05,1,EQ,BSE,BSE
136509188,533239,PRAKASHSTL,PRAKASH STEELAGE,0,,0,0.01,1,EQ,BSE,BSE
136511492,533248,GPPL,GUJARAT PIPAVAV PORT,0,,0,0.05,1,EQ,BSE,BSE
136512516,533252,WELINV,WELSPUN INVESTMENTS AND COMMER,0,,0,0.05,1,EQ,BSE,BSE
136513796,533257,WAAREEINDO,INDOSOLAR,0,,0,0.05,1,EQ,BSE,BSE
136514308,533259,SASTASUNDR,SASTASUNDAR VENTURES ,0,,0,0.05,1,EQ,BSE,BSE
136514564,533260,CPCAP,CP CAPITAL,0,,0,0.05,1,EQ,BSE,BSE
136515076,533262,RAMKY,RAMKY INFRASTRUCTURE,0,,0,0.05,1,EQ,BSE,BSE
136515332,533263,GREENPOWER,ORIENT GREEN POWER COMPANY,0,,0,0.01,1,EQ,BSE,BSE
136516356,533267,CANTABIL,CANTABIL RETAIL INDIA,0,,0,0.05,1,EQ,BSE,BSE
136516612,533268,SEATV,SEA TV NETWORK,0,,0,0.01,1,EQ,BSE,BSE
136516868,533269,WABAG,VA TECH WABAG,0,,0,0.05,1,EQ,BSE,BSE
136517124,533270,BEDMUTHA,BEDMUTHA INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
136517380,533271,ASHOKA,ASHOKA BUILDCON,0,,0,0.05,1,EQ,BSE,BSE
136517636,533272,JWL,JUPITER WAGONS,0,,0,0.05,1,EQ,BSE,BSE
136517892,533273,OBEROIRLTY,OBEROI REALTY,0,,0,0.05,1,EQ,BSE,BSE
136518148,533274,PRESTIGE,PRESTIGE ESTATES PROJECTS,0,,0,0.05,1,EQ,BSE,BSE
136518404,533275,SHAH,SHAH METACORP,0,,0,0.01,1,EQ,BSE,BSE
136519172,533278,COALINDIA,COAL INDIA,0,,0,0.05,1,EQ,BSE,BSE
136520196,533282,GRAVITA,GRAVITA INDIA,0,,0,0.05,1,EQ,BSE,BSE
136520708,533284,RPPINFRA,RPP INFRA PROJECTS,0,,0,0.05,1,EQ,BSE,BSE
136520964,533285,RDBIPL,RDB INFRASTRUCTURE AND POWER L,0,,0,0.01,1,EQ,BSE,BSE
136521220,533286,MOIL,MOIL,0,,0,0.05,1,EQ,BSE,BSE
136521476,533287,ZEELEARN,ZEE LEARN,0,,0,0.01,1,EQ,BSE,BSE
136521988,533289,KTIL,KESAR TERMINALS & INFRASTRUCTU,0,,0,0.01,1,EQ,BSE,BSE
136522756,533292,A2ZINFRA,A2Z INFRA ENGINEERING,0,,0,0.01,1,EQ,BSE,BSE
136523012,533293,KIRLOSENG,KIRLOSKAR OIL ENGINES,0,,0,0.05,1,EQ,BSE,BSE
136523268,533294,RKDL,RAVI KUMAR DISTILLERIES,0,,0,0.01,1,EQ,BSE,BSE
136523524,533295,PSB,PUNJAB & SIND BANK,0,,0,0.01,1,EQ,BSE,BSE
136523780,533296,FMNL,FUTURE MARKET NETWORKS,0,,0,0.01,1,EQ,BSE,BSE
136524292,533298,SURANASOL,SURANA SOLAR,0,,0,0.01,1,EQ,BSE,BSE
136525060,533301,SHEKHAWATI,SHEKHAWATI INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
136525316,533302,KICL,KALYANI INVESTMENT COMPANY,0,,0,0.05,1,EQ,BSE,BSE
136525572,533303,BFINVEST,BF INVESTMENT,0,,0,0.05,1,EQ,BSE,BSE
136526340,533306,SUMMITSEC,SUMMIT SECURITIES,0,,0,0.05,1,EQ,BSE,BSE
136528644,533315,INOVSYNTH,INNOVASSYNTH INVESTMENTS,0,,0,0.01,1,EQ,BSE,BSE
136528900,533316,STEL,STEL HOLDINGS,0,,0,0.05,1,EQ,BSE,BSE
136529156,533317,OMKARCHEM,OMKAR SPECIALITY CHEMICALS,0,,0,0.01,1,EQ,BSE,BSE
136531460,533326,TEXRAIL,TEXMACO RAIL & ENGINEERING,0,,0,0.05,1,EQ,BSE,BSE
136532228,533329,INDTERRAIN,INDIAN TERRAIN FASHIONS,0,,0,0.01,1,EQ,BSE,BSE
136533252,533333,FCL,FINEOTEX CHEMICAL,0,,0,0.01,1,EQ,BSE,BSE
136534020,533336,DHUNINV,DHUNSERI INVESTMENTS,0,,0,0.05,1,EQ,BSE,BSE
136534788,533339,ZENTEC,ZEN TECHNOLOGIES,0,,0,0.05,1,EQ,BSE,BSE
136535812,533343,LOVABLE,LOVABLE LINGERIE,0,,0,0.01,1,EQ,BSE,BSE
136536068,533344,PFS,PTC INDIA FINANCIAL SERVICES L,0,,0,0.01,1,EQ,BSE,BSE
136546564,533385,MON100,MOTILAL OSWAL MOST SHARES NASD,0,,0,0.01,1,EQ,BSE,BSE
136549892,533398,MUTHOOTFIN,MUTHOOT FINANCE,0,,0,0.05,1,EQ,BSE,BSE
136550404,533400,FCONSUMER,FUTURE CONSUMER ,0,,0,0.01,1,EQ,BSE,BSE
136552196,533407,TRUEGREEN,TRUE GREEN BIO ENERGY,0,,0,0.01,1,EQ,BSE,BSE
136557316,533427,VMS,VMS INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
136563460,533451,KARMAENG,KARMA ENERGY,0,,0,0.01,1,EQ,BSE,BSE
136563716,533452,DELPHIFX,DELPHI WORLD MONEY,0,,0,0.05,1,EQ,BSE,BSE
136568324,533470,RUSHIL,RUSHIL DECOR,0,,0,0.01,1,EQ,BSE,BSE
136570116,533477,ENKEIWHEL,ENKEI WHEELS (INDIA),0,,0,0.05,1,EQ,BSE,BSE
136571396,533482,KRIDHANINF,KRIDHAN INFRA,0,,0,0.01,1,EQ,BSE,BSE
136575748,533499,BGLOBAL,BHARATIYA GLOBAL INFOMEDIA,0,,0,0.01,1,EQ,BSE,BSE
136577540,533506,INVENTURE,INVENTURE GROWTH & SECURITIES,0,,0,0.01,1,EQ,BSE,BSE
136580868,533519,LTF,L&T FINANCE ,0,,0,0.05,1,EQ,BSE,BSE
136581124,533520,IBULLSLTD,INDIABULLS ,0,,0,0.01,1,EQ,BSE,BSE
136586244,533540,TREEHOUSE,TREE HOUSE EDUCATION & ACCESSO,0,,0,0.01,1,EQ,BSE,BSE
136587012,533543,BROOKS,BROOKS LABORATORIES,0,,0,0.05,1,EQ,BSE,BSE
136589316,533552,RUPA,RUPA & COMPANY,0,,0,0.05,1,EQ,BSE,BSE
136589572,533553,TDPOWERSYS,T D POWER SYSTEMS,0,,0,0.05,1,EQ,BSE,BSE
136594692,533573,APLLTD,ALEMBIC PHARMACEUTICALS,0,,0,0.05,1,EQ,BSE,BSE
136595460,533576,VASWANI,VASWANI INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
136596740,533581,PGEL,PG ELECTROPLAST,0,,0,0.05,1,EQ,BSE,BSE
136602116,533602,LESHAIND,LESHA INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
136602884,533605,SETUINFRA,SETUBANDHAN INFRASTRUCTURE LIM,0,,0,0.01,1,EQ,BSE,BSE
136603652,533608,RDBRL,RDB RASAYANS,0,,0,0.05,1,EQ,BSE,BSE
136609028,533629,TIJARIA,TIJARIA POLYPIPES,0,,0,0.01,1,EQ,BSE,BSE
136609796,533632,ONELIFECAP,ONELIFE CAPITAL ADVISORS,0,,0,0.01,1,EQ,BSE,BSE
136611332,533638,FLEXITUFF,FLEXITUFF VENTURES INTERNATION,0,,0,0.01,1,EQ,BSE,BSE
136612868,533644,UEL,UJAAS ENERGY,0,,0,0.05,1,EQ,BSE,BSE
136615684,533655,TRITURBINE,TRIVENI TURBINE,0,,0,0.05,1,EQ,BSE,BSE
136621060,533676,INDOTHAI,INDO THAI SECURITIES,0,,0,0.05,1,EQ,BSE,BSE
136628228,533704,ESSARSHPNG,ESSAR SHIPPING,0,,0,0.01,1,EQ,BSE,BSE
136642052,533758,APLAPOLLO,APL APOLLO TUBES,0,,0,0.05,1,EQ,BSE,BSE
136642820,533761,GPTINFRA,GPT INFRAPROJECTS,0,,0,0.05,1,EQ,BSE,BSE
136677380,533896,FERVENTSYN,FERVENT SYNERGIES,0,,0,0.01,1,EQ,BSE,BSE
136688900,533941,THOMASCOTT,THOMAS SCOTT (INDIA),0,,0,0.05,1,EQ,BSE,BSE
136699396,533982,TERASOFT,TERA SOFTWARE,0,,0,0.05,1,EQ,BSE,BSE
136719364,534060,PMCFIN,PMC FINCORP,0,,0,0.01,1,EQ,BSE,BSE
136720132,534063,FUTSOL,FUTURISTIC SOLUTIONS,0,,0,0.01,1,EQ,BSE,BSE
136720388,534064,AIML,ALLIANCE INTEGRATED METALIKS L,0,,0,0.01,1,EQ,BSE,BSE
136723460,534076,RHIM,RHI MAGNESITA INDIA,0,,0,0.05,1,EQ,BSE,BSE
136727300,534091,MCX,MULTI COMMODITY EXCHANGE OF IN,0,,0,0.05,1,EQ,BSE,BSE
136739588,534139,SCHNEIDER,SCHNEIDER ELECTRIC INFRASTRUCT,0,,0,0.05,1,EQ,BSE,BSE
136752644,534190,OLPCL,OLYMPIC CARDS,0,,0,0.01,1,EQ,BSE,BSE
136783108,534309,NBCC,NBCC (INDIA) ,0,,0,0.05,1,EQ,BSE,BSE
136783876,534312,MTEDUCARE,MT EDUCARE,0,,0,0.01,1,EQ,BSE,BSE
136787972,534328,HEXATRADEX,HEXA TRADEX,0,,0,0.05,1,EQ,BSE,BSE
136790532,534338,MAXHEIGHTS,MAX HEIGHTS INFRASTUCTURE,0,,0,0.01,1,EQ,BSE,BSE
136798468,534369,TBZ,TRIBHOVANDAS BHIMJI ZAVERI,0,,0,0.05,1,EQ,BSE,BSE
136804356,534392,VSSL,VARDHMAN SPECIAL STEELS,0,,0,0.05,1,EQ,BSE,BSE
136812036,534422,LOOKS,LOOKS HEALTH SERVICES,0,,0,0.01,1,EQ,BSE,BSE
136812804,534425,SPECIALITY,SPECIALITY RESTAURANTS,0,,0,0.05,1,EQ,BSE,BSE
136840196,534532,LYPSAGEMS,LYPSA GEMS & JEWELLERY,0,,0,0.01,1,EQ,BSE,BSE
136840964,534535,META,STRING METAVERSE,0,,0,0.05,1,EQ,BSE,BSE
136856836,534597,RTNINDIA,RATTANINDIA ENTERPRISES LIMITE,0,,0,0.01,1,EQ,BSE,BSE
136857092,534598,SAMPANN,SAMPANN UTPADAN INDIA ,0,,0,0.01,1,EQ,BSE,BSE
